smiles,taste,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
COc1cc2nc3c(c(c2cc1OC)OC)C=CO3,bitter,5.475716411564626,5.475716411564626,0.5384906462585037,0.5384906462585037,0.7233029923217836,10.894736842105264,259.261,246.15699999999995,259.084457896,98,0,0.22969462647806915,-0.4952048527228883,0.4952048527228883,0.22969462647806915,0.9473684210526315,1.6842105263157894,2.3684210526315788,16.508433436464315,10.123984594471564,2.1499914208336643,-2.1094500325478145,2.3871810118937544,-1.9360420953524025,5.999908769270596,0.3552392438924164,2.903777438741521,2.4389083434542873,728.457864113239,13.405412915006313,10.889607834113914,10.889607834113914,9.278718205328806,5.750866314522187,5.750866314522187,4.0088204596162536,4.0088204596162536,3.0620350748773184,3.0620350748773184,2.1776923868181153,2.1776923868181153,-2.4299999999999997,39351.99184982509,11.64865884053962,4.348447027508967,1.6591599615269081,109.24417145970118,18.627739798453494,5.749511833283905,11.49902366656781,5.713496644793708,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,12.13273413692322,11.452591282926406,38.49548055155271,18.627739798453494,22.002645791339564,0.0,4.9839785209472085,0.0,0.0,21.3293926238326,24.46226420102389,0.0,17.248535499851716,14.210588861400147,0.0,17.248535499851716,0.0,26.313371144779808,0.0,0.0,0.0,28.879415138077235,0.0,22.002645791339564,0.0,53.72,0.0,0.0,0.0,0.0,17.21252031136152,22.038660979829757,0.0,33.65892268793327,12.13273413692322,4.9839785209472085,18.627739798453494,21.391651077097507,0.0,4.448093348450491,1.6909906462585034,1.2717776832955408,1.9750992063492065,5.488493716931217,1.5908045162509448,0.0,4.809756472033257,0.21428571428571427,19,0,5,0,0,0,0,1,2,3,0,0,5,0,5,2,3,0,0,0,0,0,2.6659776794531873,3,3.006800000000001,71.17100000000003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NCCCCC(N)C(=O)N1CCCC1C(O)=O,bitter,11.960693972033257,11.960693972033257,0.24359126984126944,-0.9398072299907614,0.5456595093000814,21.529411764705884,243.30699999999996,222.13899999999995,243.158291532,98,0,0.3259154946111675,-0.4797121316677666,0.4797121316677666,0.3259154946111675,1.411764705882353,2.1176470588235294,2.7058823529411766,16.368923147269932,10.088824679939458,2.3516902794495573,-2.2424386302490635,2.185478377186572,-2.4797942561264827,5.8691343523655135,-0.148299500809427,2.766801435499721,2.4736196560775614,261.21187563522585,12.836498814253964,9.97007231699198,9.97007231699198,8.074586062669974,6.0653170156423695,6.0653170156423695,4.418846071243708,4.418846071243708,3.1073882920911826,3.1073882920911826,2.1322832277435566,2.1322832277435566,-1.1400000000000001,7132.81410071828,13.923051702395966,6.560193684969145,3.674884597831502,100.93973403477877,21.47377208001555,6.041840829147961,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,6.4208216229260096,32.22804289761662,6.544756405912575,6.041840829147961,14.69560176298435,11.876485017303356,0.0,4.899909730850478,11.46733495432437,44.18778977292597,13.08951281182515,0.0,0.0,0.0,11.46733495432437,0.0,0.0,0.0,47.056116613115606,9.589074368143644,0.0,32.10410811463005,0.0,0.0,0.0,0.0,109.65,18.05298694624777,9.589074368143644,0.0,5.907179729351506,25.93115605767717,19.26246486877803,4.899909730850478,0.0,0.0,0.0,16.573862349165076,0.0,0.0,24.307119934789036,8.977225968325806,11.136120629177087,-1.1833984998320308,-1.2874458564289921,3.46430185500126,1.086075968967834,0.0,0.8181818181818182,17,5,6,0,1,1,1,0,0,0,2,0,4,3,6,1,6,0,1,1,0,2,5.372818579620995,1,-0.4816999999999981,63.251600000000025,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NCCCCC(N)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(O)=O,bitter,12.722541168097173,12.722541168097173,0.18172857955367117,-1.1050347483209755,0.42234492235171717,18.5,390.4840000000001,360.24400000000014,390.22670543999993,154,0,0.32604706365272534,-0.47970863006006537,0.47970863006006537,0.32604706365272534,1.2142857142857142,1.9285714285714286,2.5714285714285716,16.368339393621667,10.048366832324694,2.3690257034695708,-2.274826957014082,2.1949533642362646,-2.538191972391792,5.918789507526361,-0.1437145333118538,3.1721706544379855,1.9796775557977673,635.2619736352973,20.518297090128673,16.049529003780147,16.049529003780147,13.434759407976113,9.769276713644024,9.769276713644024,7.169742971298936,7.169742971298936,5.0222145034958,5.0222145034958,3.4659178880926995,3.4659178880926995,-2.4499999999999997,1892352.0595636715,21.845643723777403,10.77343285442148,6.03376771833562,164.8030388676844,26.790560684021884,12.083681658295921,0.0,11.814359458703011,0.0,5.969305287951849,9.589074368143644,4.794537184071822,0.0,0.0,36.75265696523406,37.79149438931361,12.965578028838586,6.041840829147961,19.49013894705617,17.78366474665486,0.0,10.216698334856808,11.46733495432437,56.65045222499994,13.08951281182515,35.89528683400505,0.0,0.0,16.784123558330702,0.0,0.0,0.0,59.00513717161507,20.804433175141476,0.0,37.667559606327046,30.33183534230805,0.0,0.0,0.0,138.75,30.00200750474724,19.49013894705617,0.0,12.328001352277514,32.351977680603184,18.405094737549014,4.899909730850478,0.0,30.33183534230805,5.316788604006331,11.46733495432437,0.0,0.0,38.44996925360686,12.077847551599147,12.273836993477449,-1.8060114922860846,6.715788993512796,3.449700603914099,1.0055347628423943,0.0,0.55,28,6,8,0,1,1,2,1,0,1,3,0,5,4,8,1,10,0,1,1,0,3,8.405449136418925,2,0.24580000000000463,105.32830000000006,1,0,0,0,0,0,0,0,1,1,3,2,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NCCCCC(N)C(=O)N1CCCC1C(=O)NC(CCCCN)C(O)=O,bitter,12.544368078460339,12.544368078460339,0.25492761675887543,-1.0789529267034397,0.27816151256685384,19.192307692307693,371.4820000000002,338.2180000000001,371.253254536,150,0,0.32569546940456645,-0.4797174751467222,0.4797174751467222,0.32569546940456645,1.0769230769230769,1.6923076923076923,2.269230769230769,16.36833301422451,10.069885042858576,2.3676702800000067,-2.274538836589286,2.1947714838719317,-2.534306165815071,5.917707950684861,-0.14393027584367932,3.095420119134832,2.620701150856891,440.9546635134157,19.526733258565958,15.361448270581286,15.361448270581286,12.417121317771072,9.413288010991652,9.413288010991652,6.764477316789689,6.764477316789689,4.686486860849536,4.686486860849536,3.1662243946112403,3.1662243946112403,-1.71,510490.49520747823,22.33116920543433,11.818939218586403,6.891133423834994,154.1806617018229,32.52422816118407,12.083681658295921,0.0,11.814359458703011,0.0,5.969305287951849,9.589074368143644,4.794537184071822,0.0,0.0,6.4208216229260096,58.03526417230723,6.544756405912575,6.041840829147961,19.49013894705617,17.78366474665486,0.0,10.216698334856808,17.201002431486554,69.49209547085196,19.634269217737724,0.0,0.0,0.0,22.517791035492888,0.0,0.0,0.0,65.54989357752764,14.383611552215466,0.0,51.36657298340809,0.0,0.0,0.0,0.0,164.76999999999998,30.00200750474724,19.49013894705617,0.0,5.907179729351506,58.159198955293796,12.841643245852019,4.899909730850478,0.0,0.0,5.316788604006331,17.201002431486554,0.0,0.0,37.929703564176315,11.854213764751075,16.823341529963642,-1.759661412908859,-2.2786837388000825,4.935010875903213,1.4960754169146988,0.0,0.8235294117647058,26,8,9,0,1,1,2,0,0,0,3,0,6,5,9,1,12,0,1,1,0,3,10.151181981499876,1,-0.8678999999999943,98.08770000000005,1,0,0,0,0,0,0,0,1,1,3,2,0,0,0,1,1,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C1CCCN1C(=O)C1CCCN1C(=O)C(N)CCCCN)C(=O)NC(C(C)C)C(O)=O,bitter,13.921676822629562,13.921676822629562,0.11569348969883397,-1.1778637201458173,0.119900214435126,20.46,699.8940000000002,642.4380000000002,699.4319471640001,278,0,0.32596656305876076,-0.4797098142978316,0.4797098142978316,0.32596656305876076,0.86,1.48,2.08,16.36858293586012,9.954974867502619,2.434137182229576,-2.3267842164897106,2.2598988286086548,-2.6001029358381724,5.966141027912945,-0.14710258174310584,3.790952259820887,1.7882901378072877,1270.113824128101,36.95709019995458,29.936665941366005,29.936665941366005,23.797039170880787,18.04537911217767,18.04537911217767,13.961468838474904,13.961468838474904,9.885243079262475,9.885243079262475,6.6661310519047,6.6661310519047,-4.040000000000001,62860803204.923035,40.3900393502787,19.37808158796636,10.72870161624078,294.9804058820517,42.324047622885026,30.209204145739804,0.0,29.535898646757527,0.0,5.969305287951849,23.97268592035911,4.794537184071822,0.0,0.0,70.86842738692256,62.468949727488415,19.51033443475116,6.041840829147961,33.87375049927164,35.50520393470938,0.0,25.750185273719946,23.303147046647155,121.73338837998435,19.634269217737724,35.89528683400505,0.0,0.0,27.417700766343362,0.0,0.0,0.0,106.29686498387655,35.18804472735694,11.835812092322787,84.62497327386758,30.33183534230805,0.0,0.0,0.0,217.25999999999996,59.941889450894124,33.87375049927164,0.0,30.070993173951805,64.5800205782198,11.984273114623004,4.899909730850478,25.67112132992235,37.255572541998674,15.950365812018994,11.46733495432437,0.0,0.0,83.207410269468,17.848620454587024,12.541215124831613,-4.229276556822656,3.5213930909757183,4.674433961387614,8.26953698890601,0.0,0.6666666666666666,50,8,14,0,2,2,5,1,0,1,7,0,8,6,14,2,18,0,2,2,0,7,15.653629557417448,3,0.9085000000000081,188.21769999999952,1,0,0,0,0,0,0,0,1,1,6,5,0,0,0,2,3,2,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cl.CC(CCc1ccccc1)NCC(O)c1ccc(c(c1)C(N)=O)O,bitter,11.247552441693543,11.247552441693543,0.0,-0.775115478290082,0.5785210057280791,12.88,364.87300000000016,339.67300000000006,364.15537034,136,0,0.25196572809233486,-0.5071215315892779,0.5071215315892779,0.25196572809233486,1.2,1.88,2.52,35.4530011526387,10.032347875775747,2.1393683260696887,-2.1779002318865466,2.2161535052019827,-2.3050544346907045,5.952185999718853,0.09970285181975769,2.58516038297155,3.1249963700043464e-06,650.9934575328039,17.526733258565955,14.183097076573173,14.999593657500899,11.469234250586762,8.051626342052955,8.051626342052955,5.990204547326001,5.990204547326001,4.039354379873849,4.039354379873849,2.5188609594472697,2.5188609594472697,-2.08,222954.57206899836,20.96363001745201,10.034250521732002,6.3811041530456185,153.83592786394323,21.263510870849927,5.749511833283905,0.0,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,12.407033161179976,36.39820241076966,43.025017565859855,12.586597235060536,11.6674178794453,15.007591973753234,18.314212890531483,0.0,5.316788604006331,5.733667477162185,31.911187662438905,6.544756405912575,65.22129102278387,0.0,5.749511833283905,11.050456081168516,0.0,5.749511833283905,12.407033161179976,28.70683175409345,6.4208216229260096,0.0,40.93341686952774,48.53093654769288,0.0,0.0,0.0,95.58,12.011146117099809,15.007591973753234,0.0,29.761837315308835,12.10820789760957,12.841643245852019,17.696185628620217,6.06636706846161,18.19910120538483,24.373259940620173,5.733667477162185,0.0,0.0,11.247552441693543,23.12667474440871,7.055716623929037,-0.8950215905267795,14.883809313078931,1.150461799070204,2.430806668346351,0.0,0.3157894736842105,25,5,5,0,0,0,1,2,0,2,2,0,4,4,6,0,8,0,0,0,0,2,8.41417261760058,2,2.5572000000000004,101.06020000000005,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1=C2C(C3OC(=O)C(=C)C3C(O)C1)C(=CC2=O)CO,bitter,12.109391534391534,12.109391534391534,0.16855442176870716,-0.8011177248677257,0.5307846434350769,36.55,276.288,260.15999999999997,276.099773612,106,0,0.3337586916140078,-0.45725407683506747,0.45725407683506747,0.3337586916140078,1.45,2.15,2.8,16.55220794375598,9.817261995240003,2.5243704492386456,-2.2544672358561297,2.4675477222456457,-2.336332365322909,6.089349552273484,-0.1404308138973092,2.8318784420523677,2.133571335336378,566.8457306866738,14.601929816642452,11.127243751899279,11.127243751899279,9.451596160381719,6.584785487073059,6.584785487073059,5.605711144983429,5.605711144983429,4.454802978586214,4.454802978586214,3.553746776793089,3.553746776793089,-1.72,40351.435920804186,13.271736983999162,4.395269274885644,1.6306718953028079,115.78719500622806,14.94991774348146,6.103966387748303,5.783244946364939,0.0,0.0,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,12.152040213667764,24.99368345951978,17.06411510629993,18.628754398422615,24.538992111625106,11.75255023431679,0.0,0.0,11.835812092322787,25.55249159811324,6.606881964512918,34.94737391070945,0.0,0.0,0.0,0.0,0.0,0.0,40.78041976400772,14.325937321943691,11.835812092322787,13.344558822616634,34.94737391070945,0.0,0.0,0.0,83.83,30.01305015577124,19.802129157825057,0.0,17.963231440947126,17.567030683064544,5.573104530069267,6.076020106833881,6.923737199690624,0.0,6.578935683598497,4.736862953800049,5.333796296296296,0.0,23.838447656840515,19.747852418745275,2.1089701436130017,-1.688700869236584,0.0,0.26463057445200167,5.228337112622827,0.0,0.4666666666666667,20,2,5,2,1,3,0,0,0,0,4,0,5,2,5,1,1,0,1,1,0,4,2.916642889506749,3,0.2829,69.49960000000002,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1=C2C(C3OC(=O)C(=C)C3C(O)C1)C(=CC2=O)COC(=O)C(O)=O,bitter,12.383358528596624,12.383358528596624,0.13220343075501884,-1.7437901287058033,0.40286496174766856,31.12,348.30700000000013,332.1790000000001,348.0845174719999,132,0,0.4171161188652656,-0.4728105901975998,0.4728105901975998,0.4171161188652656,1.4,2.08,2.72,16.561999113656448,9.816902511340777,2.5282760655215246,-2.2589255537916495,2.470139395126014,-2.341695710006973,6.282589337184483,-0.16294058368662592,2.973148645304128,1.9642010721678873,748.9078156936991,18.463737136208252,13.351988623290868,13.351988623290868,11.718121810561247,7.643212089096808,7.643212089096808,6.3288824395435705,6.3288824395435705,4.816779018064971,4.816779018064971,3.751819063446849,3.751819063446849,-2.74,371054.89723124576,17.095038661273957,5.961454187637941,2.6786517007503288,141.9536686646157,19.68678069728151,12.71084835226122,5.783244946364939,0.0,0.0,17.90791586385555,4.794537184071822,14.383611552215466,0.0,0.0,12.152040213667764,24.99368345951978,11.146209060138535,17.93977848007109,38.8649294335688,23.691160810220488,0.0,0.0,11.835812092322787,25.55249159811324,6.606881964512918,34.94737391070945,0.0,0.0,0.0,0.0,0.0,0.0,52.71903033991141,28.651874643887382,11.835812092322787,13.344558822616634,34.94737391070945,0.0,0.0,0.0,127.20000000000002,48.55854269618785,24.28467613112799,0.0,17.777171099360217,16.719313590207804,0.0,6.076020106833881,6.923737199690624,0.0,11.315798637398547,9.843390348640755,10.023319397203327,0.0,46.0362831529408,19.013025396504382,1.5002905328798204,-5.541131109851348,0.0,-0.32539370223398123,4.960272999223666,0.0,0.4117647058823529,25,2,8,2,1,3,0,0,0,0,4,0,7,2,8,1,2,0,1,1,0,4,4.076451592603366,3,-0.0816000000000004,81.00860000000002,1,1,1,0,0,0,0,0,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1=C2C(C3OC(=O)C(=C)C3C(O)C1)C(=CC2=O)COC(=O)Cc1ccc(cc1)O,bitter,12.665059462549646,12.665059462549646,0.018310316410514726,-0.8767158976795877,0.5750728557712861,27.933333333333334,410.4220000000002,388.2460000000002,410.1365530439999,156,0,0.3337586973987034,-0.5079666418720349,0.5079666418720349,0.3337586973987034,1.2666666666666666,1.9666666666666666,2.6666666666666665,16.55402965898868,9.816858665051004,2.527909988116044,-2.2603417038416436,2.4707041703489434,-2.340154081521003,6.090146078663283,-0.14350434310716928,3.1375211747839553,1.5285975307137616,975.3695778185156,21.57662131133061,16.460248190772056,16.460248190772056,14.256927950821465,9.717561930097343,9.717561930097343,7.951504740005633,7.951504740005633,5.95685389833263,5.95685389833263,4.536524827623789,4.536524827623789,-3.1899999999999995,5876614.810624446,20.097816238840622,7.570436997609929,3.454363736459918,172.8492407706359,19.68678069728151,18.460360185545124,5.783244946364939,0.0,0.0,11.938610575903699,9.589074368143644,4.794537184071822,0.0,0.0,24.284774350590983,42.68986908813999,11.146209060138535,24.3606001029971,34.070392249496976,17.72185552226864,0.0,0.0,11.835812092322787,31.97331322103925,6.606881964512918,64.77629367625289,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,46.749725051959565,30.27815908274157,11.835812092322787,18.90801031431363,59.21284218455589,0.0,0.0,0.0,110.13000000000001,35.98235544372309,24.596666341896878,0.0,36.55438652008305,16.70966055183553,5.573104530069267,18.208754243757102,19.056471336613843,0.0,6.578935683598497,9.473725907600098,10.885151004474562,0.0,37.021834377246776,19.91419971083336,2.652791180664108,-2.3553733739243023,6.220141510063671,0.07022663193901346,5.424362292036147,0.0,0.34782608695652173,30,2,7,2,1,3,0,1,0,1,4,0,7,2,7,1,4,0,1,1,0,4,5.071641720856155,4,1.7820999999999998,105.1836,0,1,1,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1=C2C(C3OC(=O)C(=C)C3C(C1)OC(=O)Cc1ccc(cc1)O)C(=CC2=O)COC(=O)C(O)=O,bitter,12.827696136758743,12.827696136758743,0.05832729898039113,-1.7760283148299252,0.2725349340694636,25.285714285714285,482.4410000000002,460.2650000000003,482.12129690399985,182,0,0.4171161188653108,-0.5079666418720349,0.5079666418720349,0.4171161188653108,1.1714285714285715,1.8571428571428572,2.5142857142857142,16.570197316959025,9.815355752165704,2.542687285487764,-2.2813602211617012,2.4798633330080966,-2.3672114126114217,6.282649325535581,-0.16297184511306084,3.2375127724610273,1.6040274649321526,1172.8973120830015,25.43842863089641,18.684993062163645,18.684993062163645,16.561458403461778,10.781044534191471,10.781044534191471,8.633069958996716,8.633069958996716,6.36245475291858,6.36245475291858,4.830598345857381,4.830598345857381,-4.21,54728392.21150545,23.931741976297904,9.205810079479036,4.59096278272608,199.01571442902355,24.423643651081555,24.564326573293428,5.783244946364939,0.0,0.0,23.877221151807397,9.589074368143644,14.383611552215466,0.0,0.0,24.284774350590983,36.26904746521399,17.567030683064544,18.256633715248796,48.39632957144066,29.660466098172336,0.0,0.0,11.835812092322787,31.97331322103925,6.606881964512918,64.77629367625289,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,58.68833562786326,44.604096404685265,11.835812092322787,18.90801031431363,59.21284218455589,0.0,0.0,0.0,153.5,54.5278479841397,29.079213315199812,0.0,35.52060908563939,16.70966055183553,0.0,18.208754243757102,19.056471336613843,0.0,6.578935683598497,19.31711625624085,16.08727358223376,0.0,60.24759113068962,18.193474400242735,1.9313152869893369,-6.408696804045744,6.058375903627285,-0.48196906003689666,5.039302226966576,0.0,0.32,35,2,10,2,1,3,0,1,0,1,4,0,9,2,10,1,5,0,1,1,0,4,6.294602042996994,4,1.4176000000000002,116.69260000000007,1,0,0,0,0,0,0,1,1,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1=C2C(C3OC(=O)C(=C)C3C(C1)OC(=O)Cc1ccc(cc1)O)C(=CC2=O)CO,bitter,12.618181689342403,12.618181689342403,0.004744661753590673,-0.755766304736363,0.5750728557712862,27.933333333333334,410.4220000000001,388.2460000000002,410.1365530439999,156,0,0.33380400973526064,-0.5079666418720349,0.5079666418720349,0.33380400973526064,1.2666666666666666,1.9666666666666666,2.6333333333333333,16.565286034385753,9.815706871353095,2.5391428099997078,-2.2788845759087204,2.4774289940883873,-2.3641469477795782,6.089751014965027,-0.15154965178283913,3.146128037351384,1.6287050786202093,975.3695778185156,21.576621311330612,16.460248190772056,16.460248190772056,14.294932753282252,9.722617932167722,9.722617932167722,7.909898664436576,7.909898664436576,6.000478713439823,6.000478713439823,4.632526059203621,4.632526059203621,-3.1899999999999995,6072190.710746113,20.097816238840622,7.570436997609929,3.348586424072112,172.8492407706359,19.68678069728151,17.95744460878051,5.783244946364939,0.0,0.0,11.938610575903699,9.589074368143644,4.794537184071822,0.0,0.0,24.284774350590983,36.26904746521399,23.48493672922594,18.94560963360032,34.07039224949697,17.721855522268637,0.0,0.0,11.835812092322787,31.97331322103925,6.606881964512918,64.77629367625289,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,46.749725051959565,30.27815908274157,11.835812092322787,18.90801031431363,59.21284218455589,0.0,0.0,0.0,110.13000000000001,35.98235544372309,24.596666341896878,0.0,36.55438652008304,16.709660551835533,5.573104530069267,18.208754243757102,19.056471336613843,0.0,6.578935683598497,9.473725907600098,11.303632476980692,0.0,37.45663488250315,19.12244728622101,2.600211653993221,-2.366050161302132,6.226134777969263,0.18295607660239366,5.3073663403657365,0.0,0.34782608695652173,30,2,7,2,1,3,0,1,0,1,4,0,7,2,7,1,4,0,1,1,0,4,5.071641720856155,4,1.7821000000000002,105.18360000000006,0,1,1,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
